mileage,Age,stroke_values,Light Type,price
50000,17,4 stroke,Single Light,520000
85218,17,4 stroke,Single Light,700000
65000,17,2 stroke,Single Light,665000
65412,17,4 stroke,Single Light,675000
61818,17,2 stroke,Single Light,670000
50000,17,4 stroke,Single Light,635000
75000,17,4 stroke,Single Light,435000
65000,17,4 stroke,Single Light,610000
12345,17,2 stroke,Single Light,435000
12345,17,2 stroke,Single Light,485000
12345,17,2 stroke,Single Light,350000
89562,17,4 stroke,Single Light,580000
60000,17,4 stroke,Single Light,520000
65000,17,2 stroke,Single Light,560000
50000,17,4 stroke,Single Light,530000
61881,17,2 stroke,Single Light,550000
40000,17,2 stroke,Single Light,610000
35000,17,2 stroke,Single Light,575000
31524,17,4 stroke,Single Light,575000
53254,17,2 stroke,Single Light,640000
12345,17,2 stroke,Single Light,635000
99000,17,2 stroke,Single Light,525000
57899,17,2 stroke,Single Light,650000
40000,17,2 stroke,Single Light,650000
32152,17,4 stroke,Single Light,570000
12345,17,2 stroke,Single Light,435000
120000,17,2 stroke,Single Light,520000
56231,17,2 stroke,Single Light,470000
60000,17,4 stroke,Single Light,535000
60000,17,2 stroke,Single Light,565000
52730,17,2 stroke,Single Light,560000
50000,17,4 stroke,Single Light,520000
25000,17,4 stroke,Single Light,560000
50000,17,4 stroke,Single Light,365000
75000,17,4 stroke,Single Light,700000
60666,17,4 stroke,Single Light,555000
60000,17,2 stroke,Single Light,520000
57918,17,2 stroke,Single Light,650000
25000,17,2 stroke,Single Light,600000
21588,17,2 stroke,Single Light,475000
89562,17,4 stroke,Single Light,495000
27456,17,4 stroke,Single Light,645000
55000,17,4 stroke,Single Light,480000
125000,17,4 stroke,Single Light,650000
35879,17,2 stroke,Single Light,675000
11220,17,2 stroke,Single Light,515000
65000,17,2 stroke,Single Light,550000
64000,17,4 stroke,Single Light,795000
76543,17,4 stroke,Single Light,675000
70000,17,4 stroke,Single Light,610000
50000,17,2 stroke,Single Light,520000
60000,17,2 stroke,Single Light,600000
45000,17,4 stroke,Single Light,635000
45000,17,2 stroke,Single Light,610000
53644,17,4 stroke,Single Light,530000
38695,17,2 stroke,Single Light,615000
45000,17,4 stroke,Single Light,650000
20000,17,2 stroke,Single Light,540000
20000,17,4 stroke,Single Light,530000
54753,17,4 stroke,Single Light,630000
65000,17,2 stroke,Single Light,590000
45000,17,4 stroke,Single Light,610000
85000,17,2 stroke,Single Light,820000
60000,17,4 stroke,Single Light,590000
50000,17,2 stroke,Single Light,780000
54453,17,2 stroke,Single Light,700000
135480,17,2 stroke,Single Light,729000
125000,17,4 stroke,Single Light,690000
43534,17,2 stroke,Single Light,475000
125800,17,4 stroke,Single Light,680000
70000,17,4 stroke,Single Light,530000
45000,17,4 stroke,Single Light,575000
74512,17,2 stroke,Single Light,590000
50000,17,2 stroke,Single Light,480000
41000,17,2 stroke,Single Light,540000
50000,17,4 stroke,Single Light,630000
60000,17,2 stroke,Single Light,645000
42569,17,2 stroke,Single Light,700000
34733,17,4 stroke,Single Light,560000
80000,17,2 stroke,Single Light,510000
20000,17,4 stroke,Single Light,430000
35000,17,4 stroke,Single Light,650000
67000,17,4 stroke,Single Light,660000
30000,17,2 stroke,Single Light,800000
30000,17,4 stroke,Single Light,800000
52668,17,2 stroke,Single Light,650000
45000,17,4 stroke,Single Light,560000
40000,17,2 stroke,Single Light,750000
100000,17,2 stroke,Single Light,645000
24254,17,4 stroke,Single Light,600000
50000,17,2 stroke,Single Light,610000
50000,17,2 stroke,Single Light,475000
99000,17,4 stroke,Single Light,555000
50000,17,4 stroke,Single Light,780000
62828,17,4 stroke,Single Light,750000
66000,17,2 stroke,Single Light,600000
52000,17,4 stroke,Single Light,566000
86466,17,4 stroke,Single Light,575000
52500,17,4 stroke,Single Light,620000
125000,17,4 stroke,Single Light,575000
47523,17,4 stroke,Single Light,610000
80000,17,4 stroke,Single Light,480000
91910,17,4 stroke,Single Light,640000
46000,17,4 stroke,Single Light,720000
98561,17,4 stroke,Single Light,620000
57575,17,4 stroke,Single Light,700000
50000,17,4 stroke,Single Light,580000
79000,17,4 stroke,Single Light,510000
88000,17,4 stroke,Single Light,585000
56000,17,2 stroke,Single Light,680000
56000,17,4 stroke,Single Light,550000
75000,17,4 stroke,Single Light,670000
98000,17,2 stroke,Single Light,590000
32154,17,4 stroke,Single Light,558000
21215,17,4 stroke,Single Light,505000
32112,17,2 stroke,Single Light,468000
31224,17,4 stroke,Single Light,558000
75566,17,2 stroke,Single Light,670000
65421,17,2 stroke,Single Light,550000
100000,17,4 stroke,Single Light,655000
80000,17,2 stroke,Single Light,520000
87277,17,2 stroke,Single Light,640000
50000,17,4 stroke,Single Light,590000
50000,17,2 stroke,Single Light,660000
45000,17,2 stroke,Single Light,650000
45000,17,2 stroke,Single Light,660000
58000,17,4 stroke,Single Light,595000
65000,17,4 stroke,Single Light,580000
65000,17,4 stroke,Single Light,635000
80000,17,2 stroke,Single Light,560000
120000,17,2 stroke,Single Light,585000
40000,17,2 stroke,Single Light,510000
120000,17,4 stroke,Single Light,565000
60000,17,4 stroke,Single Light,600000
20000,17,4 stroke,Single Light,480000
95000,17,4 stroke,Single Light,610000
80000,17,2 stroke,Single Light,650000
42568,16,4 stroke,Single Light,530000
74512,16,4 stroke,Single Light,470000
65000,16,4 stroke,Single Light,665000
12588,16,4 stroke,Single Light,540000
75000,16,4 stroke,Single Light,560000
21525,16,4 stroke,Single Light,465000
52688,16,4 stroke,Single Light,490000
62440,16,4 stroke,Single Light,630000
84275,16,4 stroke,Single Light,545000
35000,16,4 stroke,Single Light,775000
52668,16,4 stroke,Single Light,398000
128000,16,4 stroke,Single Light,540000
25000,16,4 stroke,Single Light,630000
25000,16,4 stroke,Single Light,570000
56200,16,4 stroke,Single Light,720000
74512,16,4 stroke,Single Light,570000
25000,16,4 stroke,Single Light,570000
100000,16,4 stroke,Single Light,523000
100000,16,4 stroke,Single Light,483000
25000,16,4 stroke,Single Light,680000
12587,16,4 stroke,Single Light,685000
68000,16,4 stroke,Single Light,550000
40000,16,4 stroke,Single Light,610000
81600,16,4 stroke,Single Light,575000
44331,16,4 stroke,Single Light,580000
38250,16,4 stroke,Single Light,610000
75000,16,4 stroke,Single Light,595000
35800,16,4 stroke,Single Light,455000
62828,16,4 stroke,Single Light,670000
52668,16,4 stroke,Single Light,588000
52668,16,4 stroke,Single Light,585000
25000,16,4 stroke,Single Light,700000
50000,16,4 stroke,Single Light,540000
98746,16,4 stroke,Single Light,715000
45000,16,4 stroke,Single Light,360000
100000,16,4 stroke,Single Light,600000
86430,16,4 stroke,Single Light,600000
100000,16,4 stroke,Single Light,563000
48521,16,4 stroke,Single Light,560000
52846,16,4 stroke,Single Light,570000
35000,16,4 stroke,Single Light,575000
120000,16,4 stroke,Single Light,650000
65000,16,4 stroke,Single Light,590000
62866,16,4 stroke,Single Light,565000
40500,16,4 stroke,Single Light,600000
96000,16,4 stroke,Single Light,650000
66700,16,4 stroke,Single Light,510000
35000,16,4 stroke,Single Light,620000
60000,16,4 stroke,Single Light,420000
27000,16,4 stroke,Single Light,570000
25000,16,4 stroke,Single Light,725000
50000,16,4 stroke,Single Light,560000
46827,16,4 stroke,Single Light,525000
90000,16,4 stroke,Single Light,525000
49000,16,4 stroke,Single Light,500000
32154,16,4 stroke,Single Light,650000
54321,16,4 stroke,Single Light,600000
50000,16,4 stroke,Single Light,530000
45688,16,4 stroke,Single Light,650000
67000,16,4 stroke,Single Light,645000
45000,16,4 stroke,Single Light,630000
44311,16,4 stroke,Single Light,670000
45000,16,4 stroke,Single Light,720000
122800,16,4 stroke,Single Light,490000
53532,16,4 stroke,Single Light,600000
100000,16,4 stroke,Single Light,540000
74000,16,4 stroke,Single Light,365000
27000,16,4 stroke,Single Light,750000
42568,16,4 stroke,Single Light,570000
56000,16,4 stroke,Single Light,550000
65000,16,4 stroke,Single Light,680000
52698,16,4 stroke,Single Light,640000
100000,16,4 stroke,Single Light,740000
45000,16,4 stroke,Single Light,550000
15000,16,4 stroke,Single Light,650000
74512,16,4 stroke,Single Light,580000
35000,16,4 stroke,Single Light,750000
50000,16,4 stroke,Single Light,580000
50000,16,4 stroke,Single Light,600000
45000,16,4 stroke,Single Light,550000
75000,16,4 stroke,Single Light,650000
54000,16,4 stroke,Single Light,540000
65215,16,4 stroke,Single Light,650000
52698,16,4 stroke,Single Light,580000
12345,16,4 stroke,Single Light,665000
50000,16,4 stroke,Single Light,610000
65000,16,4 stroke,Single Light,560000
100000,16,4 stroke,Single Light,580000
85000,16,4 stroke,Single Light,570000
51000,16,4 stroke,Single Light,590000
50000,16,4 stroke,Single Light,590000
55000,16,4 stroke,Single Light,580000
128000,16,4 stroke,Single Light,515000
85461,16,4 stroke,Single Light,520000
53453,16,4 stroke,Single Light,565000
75000,16,4 stroke,Single Light,405000
25000,16,4 stroke,Single Light,695000
122800,16,4 stroke,Single Light,680000
32500,16,4 stroke,Single Light,630000
100000,16,4 stroke,Single Light,830000
40000,16,4 stroke,Single Light,720000
32134,16,4 stroke,Single Light,545000
52988,16,4 stroke,Single Light,548000
52688,16,4 stroke,Single Light,565000
12345,16,4 stroke,Single Light,440000
39000,16,4 stroke,Single Light,650000
65000,16,4 stroke,Single Light,700000
44331,16,4 stroke,Single Light,580000
35000,16,4 stroke,Single Light,600000
35000,16,4 stroke,Single Light,650000
60000,16,4 stroke,Single Light,675000
128000,16,4 stroke,Single Light,430000
45754,16,4 stroke,Single Light,535000
85658,16,4 stroke,Single Light,575000
34500,16,4 stroke,Single Light,585000
75000,16,4 stroke,Single Light,560000
45000,16,4 stroke,Single Light,630000
56233,16,4 stroke,Single Light,545000
35000,16,4 stroke,Single Light,630000
20000,16,4 stroke,Single Light,565000
32321,16,4 stroke,Single Light,700000
44311,16,4 stroke,Single Light,560000
100000,16,4 stroke,Single Light,350000
120000,16,4 stroke,Single Light,620000
85258,16,4 stroke,Single Light,550000
75000,16,4 stroke,Single Light,690000
5500,16,4 stroke,Single Light,635000
35000,16,4 stroke,Single Light,650000
69000,16,4 stroke,Single Light,700000
75000,16,4 stroke,Single Light,690000
44443,16,4 stroke,Single Light,500000
4555,16,4 stroke,Single Light,560000
21588,16,4 stroke,Single Light,590000
43313,16,4 stroke,Single Light,700000
62727,16,4 stroke,Single Light,630000
56800,16,4 stroke,Single Light,570000
56800,16,4 stroke,Single Light,565000
53353,16,4 stroke,Single Light,695000
68000,16,4 stroke,Single Light,650000
33215,16,4 stroke,Single Light,625000
42000,16,4 stroke,Single Light,600000
55000,16,4 stroke,Single Light,610000
65412,16,4 stroke,Single Light,610000
56223,16,4 stroke,Single Light,500000
12345,16,4 stroke,Single Light,390000
12345,16,4 stroke,Single Light,460000
12345,16,4 stroke,Single Light,390000
65421,16,4 stroke,Single Light,800000
12345,16,4 stroke,Single Light,635000
55000,16,4 stroke,Single Light,655000
83000,16,4 stroke,Single Light,550000
62282,16,4 stroke,Single Light,500000
65000,16,4 stroke,Single Light,750000
100000,16,4 stroke,Single Light,540000
54728,16,4 stroke,Single Light,550000
21545,16,4 stroke,Single Light,595000
80000,16,4 stroke,Single Light,615000
80000,16,4 stroke,Single Light,610000
74512,16,4 stroke,Single Light,750000
42300,16,4 stroke,Single Light,540000
55550,16,4 stroke,Single Light,680000
14785,16,4 stroke,Single Light,530000
5000,16,4 stroke,Single Light,500000
50000,16,4 stroke,Single Light,500000
40000,16,4 stroke,Single Light,645000
53543,16,4 stroke,Single Light,645000
100000,16,4 stroke,Single Light,600000
85300,16,4 stroke,Single Light,425000
98986,16,4 stroke,Single Light,630000
142000,16,4 stroke,Single Light,600000
80000,16,4 stroke,Single Light,650000
50000,16,4 stroke,Single Light,630000
20000,16,4 stroke,Single Light,520000
38292,16,4 stroke,Single Light,650000
32466,16,4 stroke,Single Light,570000
42415,16,4 stroke,Single Light,625000
65000,16,4 stroke,Single Light,700000
24167,16,4 stroke,Single Light,558000
104000,16,4 stroke,Single Light,545000
65897,16,4 stroke,Single Light,480000
55000,16,4 stroke,Single Light,610000
30000,16,4 stroke,Single Light,590000
85258,16,4 stroke,Single Light,500000
30000,16,4 stroke,Single Light,500000
70000,16,4 stroke,Single Light,525000
50000,16,4 stroke,Single Light,513000
50000,16,4 stroke,Single Light,513000
50000,16,4 stroke,Single Light,513000
60000,16,4 stroke,Single Light,580000
124000,16,4 stroke,Single Light,580000
85000,16,4 stroke,Single Light,530000
128000,16,4 stroke,Single Light,735000
36505,16,4 stroke,Single Light,700000
60000,16,4 stroke,Single Light,595000
90000,16,4 stroke,Single Light,750000
124000,16,4 stroke,Single Light,720000
124000,16,4 stroke,Single Light,570000
140000,16,4 stroke,Single Light,520000
104000,16,4 stroke,Single Light,750000
140000,16,4 stroke,Single Light,650000
50000,16,4 stroke,Single Light,675000
60000,16,4 stroke,Single Light,690000
35000,16,4 stroke,Single Light,575000
43313,16,4 stroke,Single Light,480000
67000,16,4 stroke,Single Light,680000
30000,16,4 stroke,Single Light,700000
50000,16,4 stroke,Single Light,560000
56000,16,4 stroke,Single Light,650000
44331,16,4 stroke,Single Light,675000
53258,16,4 stroke,Single Light,700000
89564,16,4 stroke,Single Light,565000
65000,16,4 stroke,Single Light,545000
65412,16,4 stroke,Single Light,580000
54000,16,4 stroke,Single Light,475000
65000,16,4 stroke,Single Light,725000
30000,16,4 stroke,Single Light,500000
80000,16,4 stroke,Single Light,625000
70000,15,4 stroke,Single Light,590000
49000,15,4 stroke,Single Light,810000
55000,15,4 stroke,Single Light,810000
36850,15,4 stroke,Single Light,650000
120000,15,4 stroke,Single Light,830000
51211,15,4 stroke,Single Light,600000
65000,15,4 stroke,Single Light,690000
12588,15,4 stroke,Single Light,595000
23515,15,4 stroke,Single Light,575000
55000,15,4 stroke,Single Light,630000
42568,15,4 stroke,Single Light,555000
69000,15,4 stroke,Single Light,560000
12345,15,4 stroke,Single Light,640000
12345,15,4 stroke,Single Light,650000
45000,15,4 stroke,Single Light,650000
65000,15,4 stroke,Single Light,600000
42000,15,4 stroke,Single Light,665000
50000,15,4 stroke,Single Light,690000
65000,15,4 stroke,Single Light,530000
20000,15,4 stroke,Single Light,655000
53668,15,4 stroke,Single Light,620000
52668,15,4 stroke,Single Light,560000
58000,15,4 stroke,Single Light,735000
52345,15,4 stroke,Single Light,615000
89000,15,4 stroke,Single Light,600000
85000,15,4 stroke,Single Light,600000
100000,15,4 stroke,Single Light,675000
58000,15,4 stroke,Single Light,655000
58642,15,4 stroke,Single Light,580000
73526,15,4 stroke,Single Light,525000
65000,15,4 stroke,Single Light,585000
76000,15,4 stroke,Single Light,640000
60000,15,4 stroke,Single Light,590000
58000,15,4 stroke,Single Light,600000
56684,15,4 stroke,Single Light,680000
52398,15,4 stroke,Single Light,720000
100000,15,4 stroke,Single Light,610000
72000,15,4 stroke,Single Light,650000
43424,15,4 stroke,Single Light,800000
60000,15,4 stroke,Single Light,675000
40500,15,4 stroke,Single Light,685000
31200,15,4 stroke,Single Light,675000
56000,15,4 stroke,Single Light,600000
75000,15,4 stroke,Single Light,635000
40000,15,4 stroke,Single Light,610000
65412,15,4 stroke,Single Light,672000
32154,15,4 stroke,Single Light,645000
65454,15,4 stroke,Single Light,595000
75000,15,4 stroke,Single Light,550000
45000,15,4 stroke,Single Light,710000
63000,15,4 stroke,Single Light,550000
68243,15,4 stroke,Single Light,595000
58345,15,4 stroke,Single Light,575000
85000,15,4 stroke,Single Light,650000
65000,15,4 stroke,Single Light,685000
54000,15,4 stroke,Single Light,670000
54000,15,4 stroke,Single Light,465000
54000,15,4 stroke,Single Light,470000
40000,15,4 stroke,Single Light,650000
45000,15,4 stroke,Single Light,600000
60000,15,4 stroke,Single Light,610000
20000,15,4 stroke,Single Light,620000
44243,15,4 stroke,Single Light,615000
50000,15,4 stroke,Single Light,625000
57757,15,4 stroke,Single Light,600000
60000,15,4 stroke,Single Light,800000
44331,15,4 stroke,Single Light,620000
60000,15,4 stroke,Single Light,660000
47000,15,4 stroke,Single Light,750000
45000,15,4 stroke,Single Light,535000
47493,15,4 stroke,Single Light,795000
63854,15,4 stroke,Single Light,450000
54000,15,4 stroke,Single Light,635000
20000,15,4 stroke,Single Light,650000
88000,15,4 stroke,Single Light,650000
62450,15,4 stroke,Single Light,650000
35500,15,4 stroke,Single Light,610000
50000,15,4 stroke,Single Light,590000
12345,15,4 stroke,Single Light,620000
2222,15,4 stroke,Single Light,560000
75487,15,4 stroke,Single Light,575000
18369,15,4 stroke,Single Light,560000
28000,15,4 stroke,Single Light,620000
44313,15,4 stroke,Single Light,695000
67634,15,4 stroke,Single Light,700000
65485,15,4 stroke,Single Light,620000
66225,15,4 stroke,Single Light,700000
12345,15,4 stroke,Single Light,600000
32134,15,4 stroke,Single Light,440000
40000,15,4 stroke,Single Light,640000
54635,15,4 stroke,Single Light,525000
78455,15,4 stroke,Single Light,750000
74451,15,4 stroke,Single Light,700000
21588,15,4 stroke,Single Light,710000
56688,15,4 stroke,Single Light,620000
52690,15,4 stroke,Single Light,620000
65000,15,4 stroke,Single Light,565000
37500,15,4 stroke,Single Light,715000
15000,15,4 stroke,Single Light,640000
87000,15,4 stroke,Single Light,625000
65000,15,4 stroke,Single Light,550000
40000,15,4 stroke,Single Light,660000
44331,15,4 stroke,Single Light,680000
80000,15,4 stroke,Single Light,570000
35000,15,4 stroke,Single Light,650000
56252,15,4 stroke,Single Light,545000
75422,15,4 stroke,Single Light,600000
54000,15,4 stroke,Single Light,610000
45688,15,4 stroke,Single Light,615000
50000,15,4 stroke,Single Light,680000
52520,15,4 stroke,Single Light,650000
56000,15,4 stroke,Single Light,490000
25000,15,4 stroke,Single Light,650000
50000,15,4 stroke,Single Light,800000
40000,15,4 stroke,Single Light,570000
35000,15,4 stroke,Single Light,560000
56000,15,4 stroke,Single Light,525000
37500,15,4 stroke,Single Light,665000
80000,15,4 stroke,Single Light,665000
65800,15,4 stroke,Single Light,560000
80000,15,4 stroke,Single Light,570000
75000,15,4 stroke,Single Light,630000
65800,15,4 stroke,Single Light,580000
53524,15,4 stroke,Single Light,800000
65000,15,4 stroke,Single Light,585000
80000,15,4 stroke,Single Light,800000
24000,15,4 stroke,Single Light,700000
50000,15,4 stroke,Single Light,670000
50000,15,4 stroke,Single Light,500000
32155,15,4 stroke,Single Light,510000
65000,15,4 stroke,Single Light,590000
89566,15,4 stroke,Single Light,610000
100000,15,4 stroke,Single Light,530000
65000,15,4 stroke,Single Light,620000
12345,15,4 stroke,Single Light,390000
20568,15,4 stroke,Single Light,750000
57171,15,4 stroke,Single Light,575000
20000,15,4 stroke,Single Light,630000
85623,15,4 stroke,Single Light,560000
120000,15,4 stroke,Single Light,600000
67000,15,4 stroke,Single Light,580000
21545,15,4 stroke,Single Light,590000
95000,15,4 stroke,Single Light,575000
45000,15,4 stroke,Single Light,575000
14000,15,4 stroke,Single Light,800000
60000,15,4 stroke,Single Light,670000
34543,15,4 stroke,Single Light,685000
50000,15,4 stroke,Single Light,450000
50000,15,4 stroke,Single Light,600000
32155,15,4 stroke,Single Light,525000
62003,15,4 stroke,Single Light,630000
50000,15,4 stroke,Single Light,750000
65320,15,4 stroke,Single Light,620000
45000,15,4 stroke,Single Light,540000
32000,15,4 stroke,Single Light,610000
20000,15,4 stroke,Single Light,680000
20000,15,4 stroke,Single Light,800000
89564,15,4 stroke,Single Light,650000
45653,15,4 stroke,Single Light,650000
78900,15,4 stroke,Single Light,560000
50000,15,4 stroke,Single Light,700000
50000,15,4 stroke,Single Light,800000
57685,15,4 stroke,Single Light,630000
84231,15,4 stroke,Single Light,630000
50000,15,4 stroke,Single Light,700000
65000,15,4 stroke,Single Light,630000
75000,15,4 stroke,Single Light,670000
50000,15,4 stroke,Single Light,535000
50000,15,4 stroke,Single Light,513000
55000,15,4 stroke,Single Light,720000
65000,15,4 stroke,Single Light,680000
78900,15,4 stroke,Single Light,725000
65000,15,4 stroke,Single Light,660000
45000,15,4 stroke,Single Light,560000
50000,15,4 stroke,Single Light,620000
12000,15,4 stroke,Single Light,590000
45000,15,4 stroke,Single Light,680000
120000,15,4 stroke,Single Light,490000
70000,15,4 stroke,Single Light,600000
79865,15,4 stroke,Single Light,680000
34446,15,4 stroke,Single Light,698000
60000,15,4 stroke,Single Light,650000
50000,15,4 stroke,Single Light,685000
37457,15,4 stroke,Single Light,790000
45000,15,4 stroke,Single Light,570000
120000,15,4 stroke,Single Light,650000
70000,15,4 stroke,Single Light,670000
65000,15,4 stroke,Single Light,560000
74500,15,4 stroke,Single Light,565000
20000,15,4 stroke,Single Light,700000
31524,15,4 stroke,Single Light,695000
75000,15,4 stroke,Single Light,765000
40000,15,4 stroke,Single Light,560000
99000,15,4 stroke,Single Light,580000
50000,15,4 stroke,Single Light,800000
50000,15,4 stroke,Single Light,550000
58700,15,4 stroke,Single Light,650000
75000,15,4 stroke,Single Light,500000
55000,15,4 stroke,Single Light,420000
67000,15,4 stroke,Single Light,600000
120000,15,4 stroke,Single Light,640000
60000,15,4 stroke,Single Light,610000
27000,14,4 stroke,Double Light,850000
55500,14,4 stroke,Double Light,880000
32152,14,4 stroke,Double Light,520000
30000,14,4 stroke,Double Light,830000
32152,14,4 stroke,Double Light,595000
98565,14,4 stroke,Double Light,540000
64130,14,4 stroke,Double Light,650000
89000,14,4 stroke,Double Light,600000
25000,14,4 stroke,Double Light,670000
25000,14,4 stroke,Double Light,790000
25000,14,4 stroke,Double Light,600000
32152,14,4 stroke,Double Light,645000
25000,14,4 stroke,Double Light,600000
25000,14,4 stroke,Double Light,700000
12588,14,4 stroke,Double Light,595000
25888,14,4 stroke,Double Light,565000
27188,14,4 stroke,Double Light,680000
56000,14,4 stroke,Double Light,670000
35000,14,4 stroke,Double Light,600000
45800,14,4 stroke,Double Light,570000
20000,14,4 stroke,Double Light,920000
45000,14,4 stroke,Double Light,675000
45000,14,4 stroke,Double Light,700000
45000,14,4 stroke,Double Light,545000
28000,14,4 stroke,Double Light,520000
42000,14,4 stroke,Double Light,635000
45000,14,4 stroke,Double Light,575000
74300,14,4 stroke,Double Light,625000
53000,14,4 stroke,Double Light,620000
95000,14,4 stroke,Double Light,295000
20000,14,4 stroke,Double Light,600000
80000,14,4 stroke,Double Light,660000
86542,14,4 stroke,Double Light,610000
75000,14,4 stroke,Double Light,615000
45000,14,4 stroke,Double Light,635000
45000,14,4 stroke,Double Light,660000
65000,14,4 stroke,Double Light,810000
53342,14,4 stroke,Double Light,630000
34424,14,4 stroke,Double Light,730000
44331,14,4 stroke,Double Light,500000
75000,14,4 stroke,Double Light,680000
83456,14,4 stroke,Double Light,610000
80000,14,4 stroke,Double Light,730000
50000,14,4 stroke,Double Light,620000
32154,14,4 stroke,Double Light,580000
45831,14,4 stroke,Double Light,610000
45535,14,4 stroke,Double Light,660000
52688,14,4 stroke,Double Light,730000
50000,14,4 stroke,Double Light,770000
78000,14,4 stroke,Double Light,460000
50000,14,4 stroke,Double Light,385000
60000,14,4 stroke,Double Light,690000
89000,14,4 stroke,Double Light,730000
96300,14,4 stroke,Double Light,645000
65388,14,4 stroke,Double Light,675000
44331,14,4 stroke,Double Light,690000
42566,14,4 stroke,Double Light,630000
112000,14,4 stroke,Double Light,550000
44241,14,4 stroke,Double Light,685000
50000,14,4 stroke,Double Light,675000
12823,14,4 stroke,Double Light,625000
36395,14,4 stroke,Double Light,690000
45000,14,4 stroke,Double Light,525000
55000,14,4 stroke,Double Light,660000
33200,14,4 stroke,Double Light,485000
97562,14,4 stroke,Double Light,590000
60000,14,4 stroke,Double Light,700000
48000,14,4 stroke,Double Light,750000
90000,14,4 stroke,Double Light,525000
87230,14,4 stroke,Double Light,690000
25000,14,4 stroke,Double Light,650000
123456,14,4 stroke,Double Light,570000
25000,14,4 stroke,Double Light,585000
40000,14,4 stroke,Double Light,650000
25000,14,4 stroke,Double Light,665000
78500,14,4 stroke,Double Light,645000
30000,14,4 stroke,Double Light,650000
44331,14,4 stroke,Double Light,750000
75847,14,4 stroke,Double Light,475000
50000,14,4 stroke,Double Light,610000
65000,14,4 stroke,Double Light,575000
50000,14,4 stroke,Double Light,540000
20000,14,4 stroke,Double Light,650000
44500,14,4 stroke,Double Light,675000
30000,14,4 stroke,Double Light,545000
32154,14,4 stroke,Double Light,525000
40000,14,4 stroke,Double Light,690000
52698,14,4 stroke,Double Light,610000
25000,14,4 stroke,Double Light,585000
50000,14,4 stroke,Double Light,650000
60000,14,4 stroke,Double Light,535000
86192,14,4 stroke,Double Light,630000
53644,14,4 stroke,Double Light,890000
52698,14,4 stroke,Double Light,480000
35489,14,4 stroke,Double Light,590000
56800,14,4 stroke,Double Light,650000
65800,14,4 stroke,Double Light,490000
65000,14,4 stroke,Double Light,400000
50000,14,4 stroke,Double Light,690000
50000,14,4 stroke,Double Light,650000
55555,14,4 stroke,Double Light,670000
55555,14,4 stroke,Double Light,590000
26000,14,4 stroke,Double Light,600000
12345,14,4 stroke,Double Light,435000
12345,14,4 stroke,Double Light,460000
12345,14,4 stroke,Double Light,485000
12345,14,4 stroke,Double Light,430000
12345,14,4 stroke,Double Light,345000
53726,14,4 stroke,Double Light,385000
12345,14,4 stroke,Double Light,375000
12345,14,4 stroke,Double Light,425000
65000,14,4 stroke,Double Light,665000
21548,14,4 stroke,Double Light,860000
12345,14,4 stroke,Double Light,460000
53610,14,4 stroke,Double Light,900000
62727,14,4 stroke,Double Light,580000
80000,14,4 stroke,Double Light,900000
50000,14,4 stroke,Double Light,630000
50000,14,4 stroke,Double Light,650000
39000,14,4 stroke,Double Light,675000
45000,14,4 stroke,Double Light,630000
25000,14,4 stroke,Double Light,850000
55458,14,4 stroke,Double Light,625000
56700,14,4 stroke,Double Light,640000
25000,14,4 stroke,Double Light,700000
33000,14,4 stroke,Double Light,770000
25000,14,4 stroke,Double Light,615000
68320,14,4 stroke,Double Light,640000
65000,14,4 stroke,Double Light,650000
135800,14,4 stroke,Double Light,875000
60000,14,4 stroke,Double Light,770000
124000,14,4 stroke,Double Light,710000
44440,14,4 stroke,Double Light,680000
45000,14,4 stroke,Double Light,680000
50000,14,4 stroke,Double Light,575000
112000,14,4 stroke,Double Light,635000
50000,14,4 stroke,Double Light,475000
65000,14,4 stroke,Double Light,650000
56000,14,4 stroke,Double Light,620000
70000,14,4 stroke,Double Light,500000
40000,14,4 stroke,Double Light,710000
50000,14,4 stroke,Double Light,675000
125000,14,4 stroke,Double Light,780000
75000,14,4 stroke,Double Light,650000
56231,14,4 stroke,Double Light,650000
69970,14,4 stroke,Double Light,670000
127890,14,4 stroke,Double Light,630000
70980,14,4 stroke,Double Light,580000
50000,14,4 stroke,Double Light,590000
50000,14,4 stroke,Double Light,760000
67000,14,4 stroke,Double Light,695000
78900,14,4 stroke,Double Light,635000
63826,14,4 stroke,Double Light,630000
50000,14,4 stroke,Double Light,750000
45000,14,4 stroke,Double Light,680000
50000,14,4 stroke,Double Light,670000
111109,14,4 stroke,Double Light,680000
25000,14,4 stroke,Double Light,620000
98654,14,4 stroke,Double Light,785000
73899,14,4 stroke,Double Light,650000
50000,14,4 stroke,Double Light,675000
64000,14,4 stroke,Double Light,650000
48000,14,4 stroke,Double Light,790000
60000,14,4 stroke,Double Light,600000
85613,14,4 stroke,Double Light,650000
50000,14,4 stroke,Double Light,550000
50000,14,4 stroke,Double Light,513000
50000,14,4 stroke,Double Light,550000
50000,14,4 stroke,Double Light,550000
50000,14,4 stroke,Double Light,850000
45000,14,4 stroke,Double Light,670000
134000,14,4 stroke,Double Light,595000
32000,14,4 stroke,Double Light,645000
67890,14,4 stroke,Double Light,620000
55000,14,4 stroke,Double Light,585000
78000,14,4 stroke,Double Light,775000
52568,14,4 stroke,Double Light,695000
42568,14,4 stroke,Double Light,690000
35000,14,4 stroke,Double Light,580000
